UnixTime(ms),Ax,Ay,Az,Gx,Gy,Gz,QuatW,QuatX,QuatY,QuatZ
1756066391720,0.02999961,0.01357838,0.03728057,-0.01229075,-0.01769960,-0.00113774,0.99556395,0.05481156,0.07388698,-0.01971863
1756066391731,-0.04320817,0.02248396,-0.03975969,-0.00654806,-0.01347317,-0.00440715,0.99557101,0.05477522,0.07381221,-0.01974309
1756066391742,0.01136847,0.06240564,-0.04547388,-0.00697247,-0.01127585,0.00558408,0.99557839,0.05473653,0.07374963,-0.01971210
1756066391753,-0.00846323,0.02442036,0.04153816,0.00327832,-0.01518195,0.01624851,0.99558554,0.05475505,0.07366385,-0.01962029
1756066391765,-0.29360726,-0.12343781,-0.33194726,0.01678997,-0.03368826,0.01700106,0.99559599,0.05484739,0.07347856,-0.01952679
1756066391776,0.13872612,0.00143810,-0.01229642,0.00659833,-0.01988943,0.00160751,0.99560228,0.05488401,0.07336818,-0.01951787
1756066391787,-0.04743084,-0.00715315,-0.00602945,-0.01548795,-0.03411974,-0.00704278,0.99562035,0.05479728,0.07317710,-0.01955731
1756066391798,0.24354096,0.04640253,0.35511998,0.01015806,-0.03218369,0.00419917,0.99563082,0.05485366,0.07299849,-0.01953400
1756066391809,0.01545997,0.00271614,0.00870065,0.00654773,-0.04006259,0.00884182,0.99564619,0.05489033,0.07277413,-0.01948449
1756066391820,0.07438705,-0.07897879,-0.00630265,-0.01545951,-0.03979861,0.01431807,0.99566839,0.05480530,0.07255524,-0.01940574
1756066391831,0.03138313,-0.14434438,0.02576707,-0.02919525,-0.03931138,-0.00170074,0.99569298,0.05464326,0.07233706,-0.01941518
1756066391843,-0.04524306,0.01639448,0.04250959,-0.03854880,-0.03120228,-0.00184102,0.99571750,0.05442546,0.07216077,-0.01942558
1756066391854,-0.03371261,-0.19408455,-0.11400429,-0.02641139,-0.03889261,-0.01107479,0.99573972,0.05428020,0.07194686,-0.01948649
1756066391865,0.08369789,0.19196601,-1.14912683,-0.05637758,-0.01810525,-0.01764280,0.99576246,0.05396167,0.07184457,-0.01958617
1756066391876,-0.02544807,-0.00916566,-0.12590623,-0.03011201,-0.02206198,-0.02401034,0.99577743,0.05379756,0.07172433,-0.01971703
1756066391887,-0.00976921,0.13296543,-0.04822485,-0.04882731,-0.01941238,-0.00224921,0.99579974,0.05352412,0.07161562,-0.01972962
1756066391898,-0.10102475,-0.10309587,1.07996791,-0.02681777,-0.01545788,0.00053788,0.99581395,0.05337529,0.07152983,-0.01972664
1756066391909,-0.00820460,0.08358517,-0.00516835,-0.00770260,-0.00652638,0.00038577,0.99581897,0.05333177,0.07149296,-0.01972446
1756066391920,-0.07699240,-0.05106485,-0.02696421,-0.02082509,-0.02022415,-0.01986241,0.99583080,0.05321827,0.07138273,-0.01983271
1756066391931,-0.01424665,-0.07921092,0.01964573,-0.00670626,0.00577825,-0.04952427,0.99582498,0.05318105,0.07141480,-0.02010757
1756066391943,-0.06506635,-0.00507953,0.07498352,-0.02700736,0.01208694,-0.01461816,0.99582652,0.05303116,0.07148189,-0.02018870
1756066391954,-0.07923262,0.02872391,0.01534439,-0.01000755,0.00130319,0.00663985,0.99582973,0.05297512,0.07148918,-0.02015152
1756066391965,-0.01317827,-0.31077561,-0.30235508,-0.01866724,0.00898521,0.00979309,0.99583275,0.05287151,0.07153905,-0.02009716
1756066391976,-0.01185223,0.00532141,-0.05224658,-0.01663159,0.00217205,0.00554733,0.99583740,0.05277921,0.07155111,-0.02006638
1756066391987,0.02884591,-0.03392718,0.05517046,-0.02761453,-0.00815770,0.01414161,0.99585046,0.05262457,0.07150542,-0.01998718
1756066391998,0.08804714,0.36286048,0.45943172,-0.01024943,-0.00597746,0.00656864,0.99585647,0.05256871,0.07147285,-0.01995138
1756066392009,-0.03100671,0.04930975,-0.05681174,-0.01471954,-0.01431717,0.00617819,0.99586707,0.05248775,0.07139410,-0.01991740
1756066392020,0.04835016,-0.00528297,0.02800447,-0.01951276,-0.00901284,0.02949973,0.99587973,0.05237848,0.07134363,-0.01975221
1756066392031,-0.03468701,-0.03848833,0.04727888,-0.01194184,-0.01587189,0.00622242,0.99589030,0.05231160,0.07125475,-0.01971736
1756066392042,-0.01164153,0.00427648,0.07436326,-0.02483536,-0.00310349,-0.00317262,0.99589848,0.05217253,0.07123737,-0.01973513
1756066392054,-0.02785966,-0.05027913,-0.06211841,-0.00628471,-0.00486734,0.01043947,0.99590339,0.05213765,0.07121035,-0.01967719
1756066392065,0.01905795,0.28622459,-1.24917771,-0.01653686,-0.00506003,0.00503617,0.99591082,0.05204504,0.07118202,-0.01964899
1756066392076,-0.00060471,-0.03289168,0.19082788,-0.01285165,-0.00302735,0.00508157,0.99591630,0.05197371,0.07116522,-0.01962078
1756066392087,-0.00314447,-0.03192847,-0.14343622,-0.00986980,0.00753187,0.00611296,0.99591683,0.05191894,0.07120702,-0.01958686
1756066392098,-0.06845270,-0.28276045,1.12547850,-0.02600791,0.00797504,-0.01263134,0.99591980,0.05177459,0.07125128,-0.01965696
1756066392109,-0.00580518,-0.03628235,0.07836988,-0.03098751,0.02148387,-0.02690715,0.99591723,0.05160261,0.07137051,-0.01980629
1756066392120,0.02908136,-0.01062485,0.03170974,-0.06117509,-0.00774929,0.00104693,0.99593815,0.05126003,0.07132712,-0.01980043
1756066392131,-0.09399431,0.05311288,-0.05604649,0.02000995,0.06612378,-0.05597467,0.99590020,0.05137009,0.07169080,-0.02010829
1756066392143,0.01595155,0.05021619,-0.06674274,-0.05741735,0.02150722,0.02242806,0.99591067,0.05104568,0.07181231,-0.01998157
1756066392154,0.03755315,0.11836141,0.09713382,-0.00975249,0.03902117,-0.03636844,0.99589389,0.05099204,0.07202693,-0.02018160
1756066392165,-0.36621366,-0.31458487,-0.34435609,-0.01451937,0.01926899,0.00070250,0.99589032,0.05091073,0.07213484,-0.02017767
1756066392176,-0.03036919,0.06838791,0.02340644,-0.04826731,0.04862434,-0.02062456,0.99588207,0.05064285,0.07240470,-0.02029213
1756066392187,-0.07280658,-0.01402918,0.04716706,-0.00616105,0.05147858,-0.01495517,0.99586130,0.05060865,0.07269041,-0.02037513
1756066392198,0.28634948,0.21348235,0.24492002,-0.02334955,0.06704461,0.04574248,0.99584595,0.05048023,0.07305915,-0.02012355
1756066392209,-0.12029871,0.07928769,-0.02871722,-0.01845895,0.04146457,0.00023162,0.99583414,0.05037686,0.07329136,-0.02012225
1756066392220,0.00663963,-0.07803681,-0.05365770,0.00262617,0.05148283,0.00001596,0.99581352,0.05039065,0.07356164,-0.02012217
1756066392231,-0.02424298,0.12725510,-0.04293833,-0.03249450,0.02721929,-0.00541293,0.99581088,0.05021193,0.07371135,-0.02015194
1756066392242,0.02544652,0.04815170,0.02925724,0.02255760,0.06081313,-0.01423139,0.99577732,0.05033938,0.07405494,-0.02023235
1756066392253,-0.14239420,0.15742723,-0.04212387,0.04609114,0.04287136,0.02263399,0.99574943,0.05059288,0.07429073,-0.02010786
1756066392264,-0.24260568,0.61919867,-0.88692697,0.03394219,0.05491086,0.01082330,0.99571855,0.05077956,0.07459274,-0.02004833
1756066392275,-0.04026804,0.09096810,-0.08705015,0.05837093,0.06389979,0.02008087,0.99567721,0.05110644,0.07495058,-0.01993588
1756066392287,0.03898061,0.02147831,0.13810190,0.05352250,0.04768105,0.00362184,0.99563890,0.05143293,0.07524144,-0.01991379
1756066392299,0.19684018,-0.36776395,0.84284465,0.06791606,0.05293461,0.01908054,0.99559707,0.05183023,0.07555110,-0.01980217
1756066392310,-0.11118992,0.05838129,0.12462947,0.07407598,0.04208682,0.01164271,0.99556117,0.05221913,0.07577206,-0.01974104
1756066392321,0.04384185,-0.04224213,0.06487580,0.05255001,0.04742979,0.00656078,0.99552617,0.05251341,0.07603767,-0.01970430
1756066392332,0.07432699,-0.18325394,0.03821741,0.04077779,0.04740663,0.01421531,0.99549563,0.05273973,0.07630077,-0.01962541
1756066392342,0.02021862,-0.12759948,0.06556841,-0.00199895,0.02727172,-0.02630048,0.99548260,0.05272934,0.07644259,-0.01976217
1756066392354,0.07874909,-0.16397645,-0.01011650,-0.00354287,0.02556998,-0.03518311,0.99546846,0.05270914,0.07658834,-0.01996271
1756066392365,-0.14674619,-0.42486632,-0.38750186,-0.00265166,0.02442401,-0.03164806,0.99545527,0.05269442,0.07672389,-0.02013836
1756066392376,-0.04302709,0.00074112,-0.01628244,0.01101616,0.02108398,-0.01568081,0.99544137,0.05275501,0.07683985,-0.02022460
1756066392387,-0.04643222,0.08432443,0.15904190,-0.00926099,0.03394455,-0.00849546,0.99542845,0.05270315,0.07702994,-0.02027218
1756066392398,0.04949314,0.51757785,0.64223653,0.02218769,0.05752776,0.02692307,0.99540045,0.05282518,0.07734634,-0.02012410
1756066392409,-0.12752752,0.15289129,0.02826000,0.03375199,0.04559688,0.02164345,0.99537273,0.05301588,0.07760396,-0.02000182
1756066392420,-0.08515971,0.15920995,-0.00384871,0.04976929,0.07094271,0.00720094,0.99532800,0.05329210,0.07799770,-0.01996185
1756066392432,0.02166922,0.13470060,0.02568243,0.05131828,0.05755041,-0.00313223,0.99528692,0.05357949,0.07831998,-0.01997939
1756066392443,-0.00737698,0.05925964,0.12093033,0.05494875,0.04760516,-0.00722952,0.99524813,0.05388995,0.07858895,-0.02002024
1756066392454,-0.03124565,0.00975978,-0.01823128,0.05586382,0.06499853,0.00815166,0.99520204,0.05421116,0.07896269,-0.01997337
1756066392466,-0.19993842,0.30149093,-0.85289591,0.07561119,0.07573480,0.00642376,0.99514486,0.05464215,0.07939438,-0.01993675
1756066392476,-0.17856210,0.18461607,0.13022799,0.13041501,0.11226565,0.02245029,0.99506139,0.05533335,0.07998939,-0.01981776
1756066392487,-0.56252475,0.60516450,-0.02050523,0.14168051,0.11396070,-0.01538085,0.99496460,0.05611967,0.08062187,-0.01990313
1756066392498,0.43170172,-0.58735251,1.22262397,0.14901142,0.14101013,0.03127086,0.99486317,0.05690198,0.08136217,-0.01973896
1756066392509,-0.16812907,-0.04244804,-0.10821081,0.16475261,0.14761070,-0.02408700,0.99473934,0.05782460,0.08218879,-0.01987384
1756066392521,-0.03159844,0.22926691,0.10691203,0.11392742,0.16572401,0.00505529,0.99462549,0.05846259,0.08311685,-0.01984553
1756066392532,-0.06713632,-0.10851483,0.03524958,0.13645194,0.16274866,-0.01670043,0.99449627,0.05926083,0.08406893,-0.01994323
1756066392543,-0.10763188,0.11975582,0.16636064,0.16075018,0.19107957,0.00619965,0.99435577,0.06013692,0.08511031,-0.01990944
1756066392556,0.23124267,-0.04406238,-0.23169561,0.13726171,0.15797650,-0.00081646,0.99421730,0.06100167,0.08610556,-0.01991459
1756066392564,-1.61089794,0.33798225,0.45225643,0.20473918,0.23627966,0.00709578,0.99408164,0.06184110,0.08707431,-0.01988549
1756066392575,0.80814658,-0.66664541,-0.40754519,0.13985494,0.16267619,0.01708137,0.99395544,0.06261730,0.08797716,-0.01979069
1756066392586,0.12140902,0.08272845,0.22201197,0.11376191,0.15592542,-0.01651460,0.99383343,0.06326574,0.08886594,-0.01988482
1756066392597,0.28078221,0.09687375,0.29575467,0.11421250,0.16950549,0.00081534,0.99370953,0.06389391,0.08979822,-0.01988034
1756066392609,0.24429939,-0.06920988,0.15496845,0.10250781,0.16604389,0.03179675,0.99359153,0.06446795,0.09072806,-0.01970228
1756066392620,-0.01208332,0.09712872,-0.16177393,0.10500466,0.12767851,0.02034854,0.99349081,0.06505073,0.09143668,-0.01958934
1756066392631,0.24665531,-0.11024277,-0.04675488,0.09416734,0.10764296,0.02269232,0.99340219,0.06558277,0.09204486,-0.01946113
1756066392642,0.03238655,-0.30114779,0.02776295,0.10404593,0.09329865,-0.00036106,0.99331574,0.06616023,0.09256267,-0.01946314
1756066392653,0.02728558,-0.01586450,0.20398259,0.08965038,0.09339028,0.00882962,0.99323427,0.06666227,0.09308565,-0.01941369
1756066392664,-0.02849892,0.13307848,-1.12255432,0.07553234,0.10295703,-0.00745112,0.99315151,0.06708148,0.09365706,-0.01945504
1756066392676,0.10260772,0.13016299,-0.25237874,0.07497680,0.11556917,0.01296467,0.99306324,0.06750135,0.09430425,-0.01938244
1756066392687,-0.04680371,0.22427768,-0.03041053,0.12078111,0.11806851,0.01071804,0.99295519,0.06817772,0.09496544,-0.01932242
1756066392698,0.04468589,-0.04484862,1.13256302,0.14190377,0.10303747,0.03882261,0.99285106,0.06895819,0.09553214,-0.01910890
1756066392709,-0.01970401,-0.08989957,0.10886468,0.14215633,0.11669539,0.02824062,0.99273746,0.06974005,0.09617397,-0.01895357
1756066392720,-0.00030238,-0.07934385,0.07413863,0.13571083,0.09054561,0.00570573,0.99263513,0.07050003,0.09668102,-0.01892162
1756066392731,-0.00092363,0.01256131,-0.07031430,0.11625155,0.09112665,-0.02196925,0.99253825,0.07113941,0.09718222,-0.01904245
1756066392742,0.13906035,-0.09021331,0.04869971,0.12122650,0.08681184,-0.01829980,0.99244055,0.07181222,0.09766402,-0.01914402
1756066392753,0.02892083,0.01910076,0.00938985,0.11238898,0.07267194,-0.01087409,0.99235350,0.07244160,0.09807099,-0.01920491
1756066392765,-0.02620146,-0.18672488,-0.59386036,0.11599089,0.07060236,-0.04129368,0.99225648,0.07313175,0.09849107,-0.01945061
1756066392777,0.33596997,0.07167012,-0.01697578,0.09944101,0.06838371,-0.00908879,0.99217332,0.07370850,0.09888770,-0.01950332
1756066392788,-0.12430091,-0.15420090,0.17308533,0.09946889,0.06288099,-0.00974220,0.99209694,0.07425558,0.09923354,-0.01955691
1756066392799,0.12506332,0.29034284,0.65508781,0.09408918,0.04515626,0.00027233,0.99203207,0.07478248,0.09948642,-0.01955538
1756066392810,0.11494748,-0.17898548,-0.22416843,0.09239935,0.03030248,0.00509896,0.99197596,0.07530454,0.09965763,-0.01952657
1756066392821,0.20177556,-0.18363713,0.21157270,0.04679503,0.01160777,0.01736789,0.99195250,0.07555489,0.09971973,-0.01943365
1756066392832,0.13696286,-0.14788942,0.04399935,0.04741656,0.00753567,-0.02733970,0.99192499,0.07582042,0.09976193,-0.01958676
1756066392843,-0.08435646,-0.02783159,-0.09234722,0.02689258,-0.01761604,-0.01366260,0.99192190,0.07596968,0.09966416,-0.01966258
1756066392855,0.06203285,-0.01839202,-0.14740108,0.03274676,-0.00088377,-0.02710820,0.99190516,0.07615470,0.09965916,-0.01981574
1756066392865,0.36565123,0.04774543,-0.86731199,0.06942963,0.00304570,-0.03257682,0.99187207,0.07651920,0.09967515,-0.01998677
1756066392876,0.16069539,-0.06736134,-0.09921088,0.06850569,-0.00363917,0.02067776,0.99184745,0.07689256,0.09965532,-0.01987408
1756066392887,0.11293223,0.13227013,0.04609096,0.04058516,-0.01907419,0.02386628,0.99184320,0.07711984,0.09954851,-0.01974043
1756066392898,-0.43672719,-0.16535249,0.70574786,0.03400171,-0.04264658,-0.01393734,0.99185070,0.07730855,0.09931182,-0.01981778
1756066392909,0.26628266,-0.19059665,-0.16346090,0.02087141,-0.04208721,-0.02340625,0.99186252,0.07742543,0.09907613,-0.01994885
1756066392921,-0.00213824,-0.11784082,-0.03848833,0.01840437,-0.04238303,-0.01813055,0.99187611,0.07752849,0.09883878,-0.02005039
1756066392932,-0.07985783,-0.02860315,-0.10147115,0.00089391,-0.03654044,-0.00918717,0.99189555,0.07753363,0.09862868,-0.02010321
1756066392943,-0.02654688,-0.02544388,-0.04518002,0.03211909,-0.00893524,-0.00733990,0.99188579,0.07771029,0.09857953,-0.02014358
1756066392954,-0.09435041,0.00470413,-0.25675302,0.02455911,-0.01537330,-0.00404430,0.99188310,0.07784782,0.09849344,-0.02016623
1756066392966,-0.05012986,0.04323998,-0.80635429,0.04106746,0.00302562,-0.00870391,0.99186235,0.07807779,0.09851039,-0.02021497
1756066392977,0.01175523,0.05732162,-0.08446431,0.02721292,-0.04206548,0.02288865,0.99187644,0.07823155,0.09827272,-0.02008565
1756066392988,0.15008429,0.19364256,0.15163090,0.05196740,-0.04905291,0.00314521,0.99188082,0.07851217,0.09800783,-0.02006867
1756066392999,0.17232773,0.17614409,0.57941569,0.04997836,-0.07626093,0.03078589,0.99190399,0.07878955,0.09758458,-0.01989780
1756066393010,0.09718614,-0.02807110,-0.12111132,0.04249934,-0.07961190,0.04516672,0.99193386,0.07902755,0.09713875,-0.01964487
1756066393021,0.03492460,-0.12900718,-0.10786236,0.04559980,-0.09109716,0.01154185,0.99196459,0.07928291,0.09662861,-0.01958024
1756066393032,-0.00498923,-0.09550808,-0.08576721,0.01771376,-0.08196303,0.00040679,0.99200131,0.07938210,0.09616962,-0.01957796
1756066393043,0.18212139,-0.03144726,-0.01850330,0.02705051,-0.09828733,-0.00504594,0.99204110,0.07953088,0.09562904,-0.01960571
1756066393054,0.11551421,0.03471011,-0.01868651,0.03260086,-0.12484811,-0.02455156,0.99209043,0.07971182,0.09493613,-0.01974197
1756066393066,-0.07961931,0.35117303,-0.63186870,0.02583697,-0.13109533,0.01359501,0.99214922,0.07985392,0.09421511,-0.01966720
1756066393077,0.16208281,0.08943032,0.05115069,0.04356069,-0.14764327,0.03280716,0.99221245,0.08010221,0.09337354,-0.01948020
1756066393088,0.26815724,0.08684038,-0.10356443,0.07595354,-0.19819272,0.01191395,0.99227940,0.08050477,0.09232312,-0.01941706
1756066393099,0.24251099,-0.30475604,0.43050893,0.05433929,-0.17008897,-0.00536521,0.99234391,0.08081722,0.09134511,-0.01944791
1756066393112,-0.13253948,-0.04957774,-0.04339792,0.04167299,-0.17356500,-0.01219038,0.99242224,0.08108393,0.09023429,-0.01952592
1756066393121,0.81254637,0.07068102,0.12612266,0.05266290,-0.20720541,-0.03827939,0.99248582,0.08132881,0.08927079,-0.01970392
1756066393132,-0.35110224,-0.01917963,0.03982912,0.04188504,-0.18932393,-0.01648082,0.99255823,0.08155918,0.08822950,-0.01979457
1756066393143,0.28174156,0.15880563,0.05075876,0.05404387,-0.18391474,-0.00034011,0.99262546,0.08186723,0.08718119,-0.01979651
1756066393154,-0.02310590,-0.08083655,-0.16153448,0.05568867,-0.21258149,-0.01055950,0.99270031,0.08217073,0.08602262,-0.01985406
1756066393166,0.23508562,-0.20688990,-0.61986300,0.05152132,-0.19576481,-0.03084842,0.99276612,0.08245410,0.08494591,-0.02002372
1756066393177,-0.04834882,-0.02119326,-0.11907920,0.03763895,-0.20874518,-0.02985308,0.99284592,0.08266864,0.08375607,-0.02019388
1756066393187,0.42718833,-0.01846853,0.20514387,0.03077758,-0.22075112,-0.03233464,0.99292381,0.08282561,0.08263024,-0.02035879
1756066393198,-0.25219716,0.21465625,0.60553756,0.05017576,-0.20433479,-0.02414463,0.99299332,0.08311161,0.08146553,-0.02049642
1756066393210,0.18939387,0.16311781,-0.12013277,0.05427215,-0.24815029,-0.03029895,0.99307660,0.08341282,0.08008829,-0.02066457
1756066393221,0.08979016,-0.17324621,0.01241852,0.05838265,-0.23680670,0.01501327,0.99315902,0.08374852,0.07872666,-0.02057825
1756066393232,0.37370163,0.16984004,0.16951878,0.06756860,-0.26908666,0.03244323,0.99324750,0.08412014,0.07724668,-0.02039981
1756066393243,0.06407810,-0.22013511,-0.16616937,0.08183803,-0.29579201,0.06106415,0.99334298,0.08457844,0.07559024,-0.02005785
1756066393255,0.09964755,-0.02789289,0.01809652,0.02346378,-0.30584915,0.08394519,0.99347114,0.08471101,0.07386220,-0.01958356
1756066393266,0.31711040,-0.32946246,-0.46835179,0.07129792,-0.30614578,0.09647251,0.99357170,0.08510315,0.07217839,-0.01905296
1756066393277,-0.37030806,-0.19182172,0.18051051,0.03164596,-0.30192535,0.07237482,0.99368658,0.08528195,0.07047252,-0.01864404
1756066393288,0.01596209,0.42306076,0.36510105,-0.05717152,-0.27807349,0.01392969,0.99382345,0.08496464,0.06892921,-0.01856673
1756066393299,0.10285173,-0.54448510,-0.02121760,0.03133342,-0.28959256,0.04642952,0.99392441,0.08514011,0.06730749,-0.01830673
1756066393310,0.01697272,0.01025225,0.05222004,0.02240386,-0.28933942,0.10641177,0.99403094,0.08526333,0.06571612,-0.01772146
1756066393321,0.00369450,-0.11576109,0.12167229,-0.00416789,-0.27608845,0.12708076,0.99414434,0.08524041,0.06419764,-0.01702252
1756066393332,-0.32831815,0.11920929,-0.16206552,-0.01759876,-0.26780406,0.07238419,0.99425339,0.08514362,0.06272471,-0.01662441
1756066393343,-0.10311431,-0.32499318,-0.04220647,-0.01410910,-0.24691751,0.09327008,0.99435591,0.08506390,0.06132963,-0.01609743
1756066393355,-0.09085571,-0.02201343,-0.09973044,-0.03279702,-0.25356825,0.10040633,0.99446613,0.08488188,0.05992233,-0.01554018
1756066393366,-0.59153760,0.24449620,-0.51017866,-0.05433570,-0.21503167,0.06583108,0.99456774,0.08458303,0.05873965,-0.01517811
1756066393377,-0.05018399,-0.35863894,-0.22320902,-0.02836974,-0.18999706,0.07268844,0.99464891,0.08442558,0.05768517,-0.01477468
1756066393388,-0.14079212,0.20542735,0.18519861,-0.05423275,-0.17940410,0.05310986,0.99473677,0.08412187,0.05668051,-0.01447727
1756066393399,0.06222158,-0.19577786,0.54676002,-0.05409791,-0.14922583,0.02030068,0.99480993,0.08382434,0.05585976,-0.01436562
1756066393410,-0.24455859,-0.05099913,-0.12320545,-0.02361941,-0.11745900,0.01650014,0.99485955,0.08369089,0.05519612,-0.01427239
1756066393421,-0.03321708,-0.08881791,0.01183083,-0.05071891,-0.09427865,0.03586916,0.99491492,0.08340940,0.05467287,-0.01407332
1756066393432,-0.28203480,-0.00919153,0.12045740,-0.07620409,-0.06121878,0.03282010,0.99497145,0.08298646,0.05433311,-0.01389116
1756066393443,0.17157138,0.00375663,-0.13056794,-0.06975539,-0.04067972,-0.00524583,0.99501517,0.08260281,0.05410937,-0.01392002
1756066393454,-0.66923475,-0.08143889,-0.22953473,-0.09811727,0.00409198,-0.02277404,0.99505759,0.08205335,0.05413229,-0.01404755
1756066393465,-0.56561518,0.25138892,-0.59804764,-0.09767352,0.06509971,-0.01677920,0.99508089,0.08151615,0.05449033,-0.01413984
1756066393477,-0.26699498,0.05625517,-0.07619912,-0.06814626,0.08518981,0.01245136,0.99508683,0.08113453,0.05496740,-0.01407011
1756066393488,-0.25744967,0.03631608,-0.02783192,-0.07530255,0.10839590,0.00004569,0.99508741,0.08072037,0.05556357,-0.01406986
1756066393499,0.11719286,-0.26849822,0.35757430,-0.08582384,0.12907481,0.01749420,0.99508704,0.08023975,0.05628639,-0.01397189
1756066393510,-0.11761097,-0.10280647,0.03118122,-0.10637473,0.12564458,-0.00856354,0.99509411,0.07964937,0.05698372,-0.01401942
1756066393521,-0.13932422,-0.06821082,0.05176282,-0.12566781,0.15503518,-0.03753046,0.99509709,0.07895192,0.05784417,-0.01422771
1756066393532,-0.15423799,-0.01867482,-0.09336984,-0.13157882,0.16196082,-0.03585106,0.99509925,0.07821507,0.05875115,-0.01442848
1756066393544,-0.10657292,0.09914800,-0.09566662,-0.10611445,0.18146337,-0.05690199,0.99508077,0.07762614,0.05975827,-0.01474428
1756066393555,-0.16684653,0.05970519,0.01053646,-0.09406784,0.18741166,-0.03379742,0.99505509,0.07709466,0.06081714,-0.01493524
1756066393566,-0.63343846,0.06040209,-0.24148205,-0.11337994,0.18958501,-0.01158027,0.99503781,0.07646540,0.06186934,-0.01499951
1756066393577,-0.11154810,0.06412153,-0.04141851,-0.09427991,0.22479444,-0.01581097,0.99499783,0.07593743,0.06312819,-0.01508805
1756066393588,-0.18117760,-0.09360116,-0.14172794,-0.08116482,0.23270002,-0.04252369,0.99494811,0.07550726,0.06436150,-0.01531343
1756066393599,0.51100405,0.01619310,0.39016802,-0.09613897,0.21960502,-0.03117533,0.99490427,0.07494965,0.06563521,-0.01549424
1756066393610,-0.08377101,-0.18714557,-0.05918068,-0.11036955,0.19628535,-0.04664438,0.99487454,0.07435365,0.06669515,-0.01574612
1756066393621,0.08775625,-0.05638546,0.05361725,-0.12452195,0.20479109,-0.05011342,0.99484466,0.07366256,0.06783174,-0.01602425
1756066393632,-0.06443869,-0.01784351,0.01230886,-0.13040596,0.19417923,-0.07648808,0.99481622,0.07291924,0.06893856,-0.01646023
1756066393644,-0.01376310,-0.02339977,0.06830282,-0.12835935,0.21374336,-0.05104300,0.99478021,0.07220043,0.07013552,-0.01674608
1756066393655,-0.13109591,0.08063752,0.01737018,-0.11684396,0.19722959,-0.06022352,0.99474361,0.07155195,0.07123015,-0.01708032
1756066393667,0.17091906,0.32152227,-0.52059792,-0.10254389,0.18284317,-0.00598250,0.99470637,0.07091105,0.07237292,-0.01711771
1756066393677,-0.39325196,-0.10404560,-0.80582838,-0.12431852,0.21000864,-0.01723621,0.99467380,0.07032053,0.07337046,-0.01719958
1756066393688,0.21761037,0.12156961,0.23498639,-0.09813687,0.18401259,-0.04948398,0.99463113,0.06977097,0.07440093,-0.01747669
1756066393699,-0.09432017,-0.20931000,0.74767146,-0.12704518,0.14565143,-0.06565239,0.99461290,0.06905952,0.07521658,-0.01784434
1756066393710,0.03667418,-0.15307522,0.05257565,-0.14307715,0.15800697,-0.05582501,0.99459574,0.06827974,0.07607772,-0.01814859
1756066393720,-0.23540459,-0.05569756,0.09639720,-0.13994518,0.16116056,-0.07754779,0.99457398,0.06756602,0.07689964,-0.01854408
1756066393732,0.05798744,0.26369160,0.12954159,-0.08134723,0.14341766,-0.04901062,0.99453691,0.06710641,0.07770995,-0.01882099
1756066393743,-0.07562027,0.19301841,-0.18718351,-0.08203929,0.13162757,-0.00254808,0.99450942,0.06664289,0.07845364,-0.01883539
1756066393755,0.03503590,0.02650667,-0.04606975,-0.08715696,0.12194701,-0.02458583,0.99448418,0.06613302,0.07916703,-0.01897922
1756066393766,-0.03498611,-0.11426149,-0.59707104,-0.09920755,0.11854956,-0.01418314,0.99446655,0.06558242,0.07982498,-0.01905793
1756066393777,0.03056341,-0.02491404,0.10685878,-0.08850906,0.10860346,-0.00557399,0.99444982,0.06509562,0.08042230,-0.01908859
1756066393788,-0.11736571,-0.10060546,0.06076084,-0.11078905,0.10769699,-0.02436487,0.99443875,0.06448074,0.08102002,-0.01922381
1756066393798,-0.07026020,-0.01565640,0.54803251,-0.11074816,0.12996202,-0.03754450,0.99441663,0.06389931,0.08170232,-0.01942092
1756066393810,0.09697698,0.29467701,0.23545539,-0.08418937,0.10938574,-0.04012041,0.99439032,0.06339839,0.08235316,-0.01965964
1756066393821,-0.42104079,-0.13041945,-0.52094634,-0.04734124,0.09440826,-0.03953567,0.99436083,0.06314985,0.08284881,-0.01986720
1756066393833,0.57138857,0.07678237,0.35094600,-0.04916778,0.11751074,0.01915665,0.99432282,0.06285484,0.08355387,-0.01975226
1756066393843,-0.58909257,-0.22148093,-0.24557114,-0.06733587,0.09236866,0.01713091,0.99430683,0.06251816,0.08401572,-0.01966661
1756066393855,0.47954990,0.04677540,0.27066637,-0.08815372,0.08038670,-0.00389698,0.99429868,0.06199364,0.08449402,-0.01968979
1756066393866,0.02935885,0.06931074,-1.11920198,-0.09307365,0.06592197,-0.02309337,0.99429701,0.06146778,0.08486648,-0.01982027
1756066393876,-0.01513712,-0.34817857,0.01652181,-0.10688399,0.06925617,-0.03498387,0.99429678,0.06091733,0.08522314,-0.02000044
1756066393887,0.03303890,0.00112325,-0.05933564,-0.11538268,0.07469719,-0.03769138,0.99429601,0.06031157,0.08561530,-0.02019832
1756066393898,-0.25429435,-0.06718800,1.13975647,-0.06173736,0.08716974,-0.02241499,0.99427243,0.05996892,0.08609910,-0.02032272
1756066393909,0.10428445,0.23381881,0.00118378,-0.09093464,0.08527475,0.04137664,0.99426614,0.05945060,0.08658516,-0.02008687
1756066393920,0.05529707,-0.13147846,-0.05980206,-0.10102263,0.10217695,0.02489551,0.99425311,0.05890507,0.08713692,-0.01995244
