UnixTime(ms),PosX,PosY,PosZ,OrientX,OrientY,OrientZ,OrientW
1756066418389,0.21199660,1.10492578,-0.00396615,0.02864598,0.09961357,-0.01760389,0.99445797
1756066418400,0.21212612,1.10491231,-0.00401753,0.02849779,0.09904976,-0.01783700,0.99451438
1756066418411,0.21226270,1.10488206,-0.00405422,0.02831227,0.09856853,-0.01813532,0.99456210
1756066418422,0.21241049,1.10484865,-0.00406376,0.02831720,0.09797502,-0.01821417,0.99461916
1756066418433,0.21256818,1.10483301,-0.00407794,0.02835364,0.09732063,-0.01826459,0.99468144
1756066418444,0.21273537,1.10482797,-0.00410450,0.02832354,0.09674606,-0.01825477,0.99473853
1756066418456,0.21290912,1.10481668,-0.00413206,0.02833634,0.09602410,-0.01815675,0.99480991
1756066418467,0.21304680,1.10481888,-0.00416544,0.02811487,0.09527007,-0.01832070,0.99488568
1756066418478,0.21318768,1.10479936,-0.00418955,0.02789754,0.09455706,-0.01846498,0.99495715
1756066418489,0.21334334,1.10477874,-0.00420237,0.02766736,0.09383790,-0.01851806,0.99503068
1756066418500,0.21352263,1.10475278,-0.00421041,0.02760709,0.09298915,-0.01867248,0.99510914
1756066418511,0.21370931,1.10474542,-0.00423437,0.02751067,0.09221823,-0.01881824,0.99518080
1756066418522,0.21391411,1.10473368,-0.00425726,0.02749216,0.09131815,-0.01886445,0.99526344
1756066418533,0.21411954,1.10472777,-0.00427544,0.02741578,0.09032358,-0.01886991,0.99535619
1756066418544,0.21434028,1.10471818,-0.00428888,0.02741474,0.08933980,-0.01878686,0.99544658
1756066418556,0.21457316,1.10471028,-0.00429299,0.02727087,0.08830805,-0.01869311,0.99554435
1756066418567,0.21485926,1.10463226,-0.00429067,0.02708952,0.08722474,-0.01859380,0.99564666
1756066418578,0.21512116,1.10457188,-0.00429127,0.02681092,0.08606982,-0.01869229,0.99575286
1756066418589,0.21540673,1.10450131,-0.00430989,0.02654409,0.08477358,-0.01867230,0.99587158
1756066418600,0.21568586,1.10445923,-0.00433764,0.02637126,0.08344125,-0.01872113,0.99598777
1756066418611,0.21598159,1.10441563,-0.00435087,0.02611018,0.08213271,-0.01875137,0.99610284
1756066418622,0.21627672,1.10437518,-0.00435755,0.02579137,0.08080030,-0.01879300,0.99621932
1756066418633,0.21657838,1.10432503,-0.00435573,0.02561337,0.07953501,-0.01881528,0.99632531
1756066418644,0.21686508,1.10427597,-0.00435111,0.02540254,0.07822571,-0.01868166,0.99643687
1756066418655,0.21715330,1.10424277,-0.00435093,0.02523127,0.07708885,-0.01853587,0.99653255
1756066418668,0.21740814,1.10420167,-0.00437185,0.02509710,0.07593084,-0.01841536,0.99662707
1756066418678,0.21763046,1.10416797,-0.00439519,0.02482684,0.07502021,-0.01865312,0.99669838
1756066418689,0.21782960,1.10413164,-0.00440031,0.02445991,0.07426764,-0.01902966,0.99675669
1756066418700,0.21801843,1.10407275,-0.00439718,0.02411562,0.07368110,-0.01940865,0.99680130
1756066418711,0.21821688,1.10401121,-0.00441304,0.02395961,0.07322665,-0.01980378,0.99683078
1756066418722,0.21836169,1.10397694,-0.00443402,0.02386399,0.07288849,-0.02010439,0.99685184
1756066418733,0.21848454,1.10396507,-0.00445613,0.02387893,0.07271219,-0.02016163,0.99686320
1756066418744,0.21859376,1.10397121,-0.00447476,0.02404959,0.07270457,-0.02025877,0.99685769
1756066418755,0.21868403,1.10399336,-0.00450018,0.02415188,0.07276963,-0.02018482,0.99685197
1756066418766,0.21877845,1.10400435,-0.00456172,0.02435218,0.07291747,-0.02015989,0.99683679
1756066418778,0.21886353,1.10401800,-0.00463790,0.02447201,0.07309252,-0.02025906,0.99681903
1756066418789,0.21894248,1.10402462,-0.00471631,0.02445030,0.07331052,-0.02036911,0.99680131
1756066418800,0.21900038,1.10404411,-0.00476319,0.02449008,0.07349902,-0.02062580,0.99678117
1756066418811,0.21906216,1.10406333,-0.00481594,0.02444536,0.07368510,-0.02079601,0.99676500
1756066418822,0.21912934,1.10406917,-0.00486544,0.02452116,0.07389545,-0.02092980,0.99674476
1756066418833,0.21919666,1.10407454,-0.00490087,0.02458820,0.07397948,-0.02103523,0.99673466
1756066418844,0.21927910,1.10409203,-0.00493959,0.02462674,0.07397574,-0.02115226,0.99673151
1756066418855,0.21937998,1.10409746,-0.00498059,0.02465396,0.07397580,-0.02119059,0.99673001
1756066418866,0.21947671,1.10413441,-0.00503311,0.02460125,0.07365704,-0.02129812,0.99675263
1756066418878,0.21958812,1.10415685,-0.00507486,0.02454501,0.07336274,-0.02134854,0.99677464
1756066418889,0.21970697,1.10416484,-0.00510594,0.02451739,0.07303740,-0.02155686,0.99679473
1756066418900,0.21983494,1.10414663,-0.00512391,0.02433667,0.07260303,-0.02166571,0.99682853
1756066418911,0.21997710,1.10410866,-0.00513056,0.02415868,0.07219378,-0.02174083,0.99686095
1756066418922,0.22012161,1.10406777,-0.00512213,0.02398784,0.07166931,-0.02186798,0.99690014
1756066418933,0.22027291,1.10403705,-0.00510508,0.02388224,0.07111361,-0.02194775,0.99694071
1756066418944,0.22043152,1.10401118,-0.00509471,0.02382437,0.07053865,-0.02189906,0.99698402
1756066418956,0.22058757,1.10397372,-0.00509191,0.02371013,0.06991604,-0.02199559,0.99702847
1756066418967,0.22073500,1.10387260,-0.00510347,0.02358693,0.06936676,-0.02223674,0.99706441
1756066418978,0.22086664,1.10376844,-0.00510740,0.02328171,0.06888115,-0.02244552,0.99710057
1756066418989,0.22099118,1.10366678,-0.00510228,0.02318182,0.06851129,-0.02265001,0.99712375
1756066419000,0.22109978,1.10362360,-0.00507855,0.02315705,0.06817863,-0.02270408,0.99714590
1756066419011,0.22119661,1.10360163,-0.00505969,0.02315854,0.06779577,-0.02268970,0.99717230
1756066419022,0.22128142,1.10360304,-0.00504592,0.02321531,0.06758107,-0.02275994,0.99718395
1756066419033,0.22135101,1.10361490,-0.00503856,0.02334895,0.06742546,-0.02275928,0.99719138
1756066419044,0.22139241,1.10363755,-0.00503564,0.02350213,0.06726935,-0.02275074,0.99719852
1756066419055,0.22142564,1.10367507,-0.00502682,0.02351431,0.06726420,-0.02273824,0.99719887
1756066419066,0.22146226,1.10374653,-0.00500152,0.02354972,0.06724138,-0.02283236,0.99719742
1756066419078,0.22148560,1.10381866,-0.00497437,0.02344646,0.06734295,-0.02313785,0.99718596
1756066419089,0.22149755,1.10388041,-0.00495121,0.02347270,0.06736451,-0.02328828,0.99718038
1756066419100,0.22149409,1.10391513,-0.00494087,0.02366040,0.06743626,-0.02323725,0.99717229
1756066419111,0.22148909,1.10397375,-0.00493032,0.02389643,0.06744726,-0.02311701,0.99716871
1756066419122,0.22148348,1.10403129,-0.00492513,0.02414774,0.06754991,-0.02306682,0.99715687
1756066419133,0.22147430,1.10408065,-0.00491509,0.02429799,0.06759142,-0.02301458,0.99715161
1756066419144,0.22146879,1.10411459,-0.00490296,0.02437989,0.06757884,-0.02300278,0.99715074
1756066419156,0.22146104,1.10412425,-0.00488901,0.02443991,0.06763249,-0.02306225,0.99714426
1756066419167,0.22144662,1.10409164,-0.00484836,0.02444502,0.06769420,-0.02327169,0.99713508
1756066419178,0.22143503,1.10406944,-0.00479952,0.02444838,0.06776391,-0.02333799,0.99712871
1756066419189,0.22142525,1.10404354,-0.00475678,0.02444190,0.06782126,-0.02347940,0.99712165
1756066419200,0.22141577,1.10404739,-0.00471810,0.02449904,0.06800078,-0.02352305,0.99710699
1756066419211,0.22140928,1.10406587,-0.00467283,0.02460539,0.06808722,-0.02348809,0.99709930
1756066419223,0.22139846,1.10408461,-0.00463593,0.02465262,0.06812905,-0.02346293,0.99709587
1756066419233,0.22139497,1.10408673,-0.00459188,0.02471488,0.06837517,-0.02337447,0.99707956
1756066419244,0.22137238,1.10408947,-0.00453925,0.02476692,0.06845883,-0.02344690,0.99707083
1756066419256,0.22135405,1.10411176,-0.00449201,0.02492537,0.06851242,-0.02347558,0.99706252
1756066419266,0.22135971,1.10415652,-0.00448412,0.02509374,0.06854964,-0.02336060,0.99705844
1756066419277,0.22136824,1.10420966,-0.00446782,0.02525684,0.06850944,-0.02341705,0.99705576
1756066419289,0.22137807,1.10427079,-0.00444207,0.02543291,0.06844348,-0.02343097,0.99705549
1756066419300,0.22138365,1.10431579,-0.00440043,0.02563399,0.06838138,-0.02328454,0.99705803
1756066419311,0.22138418,1.10435084,-0.00436211,0.02571044,0.06824038,-0.02319080,0.99706791
1756066419322,0.22138266,1.10437083,-0.00431389,0.02573429,0.06826570,-0.02317691,0.99706588
1756066419333,0.22138442,1.10438743,-0.00427037,0.02576813,0.06821190,-0.02316231,0.99706903
1756066419344,0.22138612,1.10440075,-0.00423396,0.02577058,0.06811570,-0.02317823,0.99707517
1756066419356,0.22139199,1.10440901,-0.00419137,0.02577804,0.06805657,-0.02319483,0.99707863
1756066419367,0.22140603,1.10440400,-0.00416896,0.02575550,0.06796877,-0.02320051,0.99708507
1756066419377,0.22141470,1.10439742,-0.00416103,0.02579827,0.06793291,-0.02325266,0.99708519
1756066419389,0.22141616,1.10438436,-0.00414872,0.02591807,0.06801933,-0.02323528,0.99707660
1756066419400,0.22139348,1.10439679,-0.00411534,0.02601733,0.06815877,-0.02316033,0.99706624
1756066419411,0.22136538,1.10441127,-0.00408486,0.02612558,0.06838627,-0.02303452,0.99705074
1756066419422,0.22133695,1.10442659,-0.00405648,0.02626109,0.06853562,-0.02297797,0.99703823
1756066419433,0.22131021,1.10446098,-0.00401402,0.02642260,0.06877344,-0.02267741,0.99702447
1756066419444,0.22128440,1.10449436,-0.00397676,0.02674303,0.06887939,-0.02251408,0.99701231
1756066419456,0.22124641,1.10453162,-0.00394222,0.02689905,0.06912835,-0.02234050,0.99699479
1756066419466,0.22119011,1.10457739,-0.00389272,0.02705156,0.06930911,-0.02229247,0.99697919
1756066419478,0.22112294,1.10461593,-0.00384259,0.02727280,0.06950575,-0.02229157,0.99695949
1756066419489,0.22105943,1.10465664,-0.00378805,0.02742753,0.06977637,-0.02221694,0.99693801
1756066419500,0.22100617,1.10468087,-0.00374806,0.02765154,0.07009172,-0.02229238,0.99690802
1756066419511,0.22094433,1.10471052,-0.00371313,0.02775698,0.07040977,-0.02231892,0.99688208
1756066419522,0.22088073,1.10474175,-0.00367999,0.02790916,0.07071872,-0.02229212,0.99685656
1756066419533,0.22081570,1.10479063,-0.00364697,0.02808764,0.07104164,-0.02227558,0.99682896
1756066419544,0.22074790,1.10485554,-0.00362667,0.02834336,0.07126954,-0.02227586,0.99680544
1756066419555,0.22068705,1.10490945,-0.00361905,0.02859430,0.07150613,-0.02227877,0.99678127
1756066419567,0.22063179,1.10492346,-0.00361738,0.02878794,0.07178919,-0.02228267,0.99675526
1756066419577,0.22057243,1.10493532,-0.00361052,0.02902931,0.07203428,-0.02230670,0.99673004
1756066419588,0.22051229,1.10494027,-0.00359416,0.02926030,0.07237860,-0.02241678,0.99669587
1756066419599,0.22045295,1.10500178,-0.00355271,0.02962664,0.07262888,-0.02248937,0.99666521
1756066419610,0.22041444,1.10510138,-0.00350827,0.03000678,0.07266285,-0.02227878,0.99665609
1756066419621,0.22039329,1.10520846,-0.00346923,0.03039768,0.07265991,-0.02209962,0.99664845
1756066419632,0.22039621,1.10529187,-0.00342622,0.03073828,0.07263026,-0.02207663,0.99664067
1756066419643,0.22040494,1.10535380,-0.00336543,0.03078311,0.07249874,-0.02205114,0.99664943
1756066419655,0.22042246,1.10539240,-0.00328758,0.03087850,0.07236844,-0.02200487,0.99665697
1756066419667,0.22045998,1.10544974,-0.00319707,0.03106105,0.07218104,-0.02207734,0.99666328
1756066419677,0.22051458,1.10551697,-0.00309774,0.03132148,0.07200069,-0.02195986,0.99667077
1756066419689,0.22057681,1.10559627,-0.00300059,0.03155302,0.07165725,-0.02179452,0.99669185
1756066419700,0.22064625,1.10566321,-0.00291204,0.03177962,0.07120611,-0.02153262,0.99672268
1756066419711,0.22073294,1.10572365,-0.00282863,0.03207579,0.07069661,-0.02128048,0.99675487
1756066419722,0.22082292,1.10576278,-0.00275621,0.03228726,0.07012814,-0.02108568,0.99679234
1756066419733,0.22091080,1.10578281,-0.00268462,0.03235684,0.06963313,-0.02096470,0.99682734
1756066419744,0.22099788,1.10579583,-0.00259939,0.03237721,0.06917937,-0.02076061,0.99686254
1756066419756,0.22108562,1.10580441,-0.00251776,0.03247959,0.06871597,-0.02054991,0.99689563
1756066419767,0.22119655,1.10580090,-0.00248891,0.03260396,0.06821658,-0.02035503,0.99692986
1756066419779,0.22130091,1.10579205,-0.00248632,0.03267093,0.06787139,-0.02019528,0.99695448
1756066419789,0.22138561,1.10578123,-0.00248808,0.03281448,0.06754612,-0.02002822,0.99697523
1756066419800,0.22142284,1.10579196,-0.00246599,0.03296125,0.06721188,-0.01987370,0.99699607
1756066419811,0.22143717,1.10580903,-0.00245309,0.03309395,0.06702254,-0.01966957,0.99700846
1756066419822,0.22144268,1.10582769,-0.00245097,0.03316102,0.06690338,-0.01942868,0.99701896
1756066419833,0.22143634,1.10584569,-0.00245827,0.03327289,0.06679369,-0.01933804,0.99702435
1756066419844,0.22141646,1.10585520,-0.00247627,0.03331698,0.06666723,-0.01929554,0.99703217
1756066419856,0.22138225,1.10586396,-0.00249943,0.03334662,0.06669623,-0.01924942,0.99703013
1756066419867,0.22128959,1.10590982,-0.00250450,0.03345952,0.06672065,-0.01915665,0.99702650
1756066419878,0.22118650,1.10595012,-0.00251675,0.03361671,0.06699962,-0.01907393,0.99700409
1756066419889,0.22107463,1.10597661,-0.00253859,0.03363676,0.06727109,-0.01902880,0.99698600
1756066419900,0.22099127,1.10595399,-0.00256771,0.03357651,0.06767510,-0.01901324,0.99696098
1756066419911,0.22089784,1.10592550,-0.00259018,0.03344554,0.06815069,-0.01899513,0.99693333
1756066419922,0.22078948,1.10589501,-0.00261199,0.03337046,0.06864746,-0.01895049,0.99690261
1756066419933,0.22067998,1.10586703,-0.00263470,0.03330621,0.06923529,-0.01886144,0.99686580
1756066419944,0.22056715,1.10584712,-0.00266263,0.03325605,0.06972390,-0.01881739,0.99683425
1756066419956,0.22045060,1.10582814,-0.00269517,0.03319615,0.07023209,-0.01879298,0.99680103
1756066419967,0.22034596,1.10578927,-0.00274071,0.03314940,0.07076305,-0.01875763,0.99676570
1756066419978,0.22023509,1.10575271,-0.00278962,0.03324247,0.07121631,-0.01861437,0.99673300
1756066419989,0.22012939,1.10573250,-0.00283128,0.03336137,0.07176067,-0.01827930,0.99669619
1756066420000,0.22001393,1.10574812,-0.00286031,0.03346515,0.07221686,-0.01799456,0.99666494
1756066420011,0.21989866,1.10575992,-0.00289884,0.03351027,0.07266374,-0.01783996,0.99663372
1756066420022,0.21978174,1.10576576,-0.00294107,0.03345015,0.07302023,-0.01775669,0.99661117
1756066420033,0.21966664,1.10575858,-0.00298285,0.03349340,0.07323540,-0.01777250,0.99659365
1756066420044,0.21955164,1.10576367,-0.00301042,0.03347192,0.07349829,-0.01771945,0.99657596
1756066420056,0.21944188,1.10577777,-0.00302926,0.03355828,0.07367605,-0.01735987,0.99656626
1756066420067,0.21928842,1.10583332,-0.00306192,0.03377314,0.07380940,-0.01701704,0.99655505
1756066420078,0.21913518,1.10589501,-0.00310174,0.03394258,0.07382776,-0.01656757,0.99655551
1756066420089,0.21898706,1.10595042,-0.00313529,0.03406776,0.07389950,-0.01625733,0.99655103
1756066420100,0.21887137,1.10598052,-0.00315669,0.03416003,0.07397416,-0.01596225,0.99654710
1756066420111,0.21874626,1.10601041,-0.00318348,0.03421564,0.07398686,-0.01577627,0.99654721
1756066420122,0.21861805,1.10602847,-0.00321078,0.03423258,0.07408501,-0.01580881,0.99653882
1756066420133,0.21848227,1.10603178,-0.00323722,0.03424603,0.07416708,-0.01577354,0.99653281
1756066420144,0.21834378,1.10603797,-0.00325665,0.03421190,0.07430912,-0.01591263,0.99652119
1756066420156,0.21819986,1.10604361,-0.00327238,0.03421074,0.07456993,-0.01594161,0.99650129
1756066420167,0.21808045,1.10605073,-0.00330666,0.03422508,0.07472249,-0.01584841,0.99649085
1756066420178,0.21796341,1.10605404,-0.00333291,0.03429245,0.07490816,-0.01565400,0.99647767
1756066420189,0.21784861,1.10605663,-0.00335127,0.03438623,0.07506925,-0.01545142,0.99646548
1756066420200,0.21771555,1.10605541,-0.00336453,0.03432876,0.07512357,-0.01530688,0.99646560
1756066420211,0.21758913,1.10603204,-0.00338042,0.03428072,0.07530613,-0.01529154,0.99645371
1756066420222,0.21746798,1.10600209,-0.00337937,0.03410954,0.07544190,-0.01533691,0.99644861
1756066420233,0.21736000,1.10597914,-0.00336564,0.03394112,0.07547080,-0.01526389,0.99645330
1756066420245,0.21726666,1.10595647,-0.00335768,0.03389642,0.07554098,-0.01515404,0.99645118
1756066420255,0.21717666,1.10594910,-0.00335670,0.03376143,0.07554841,-0.01495345,0.99645823
1756066420267,0.21709724,1.10597718,-0.00340092,0.03375233,0.07549181,-0.01465430,0.99646727
1756066420278,0.21702836,1.10601151,-0.00346369,0.03381212,0.07532455,-0.01444618,0.99648094
1756066420289,0.21697356,1.10604477,-0.00352132,0.03391405,0.07511756,-0.01439078,0.99649390
1756066420300,0.21694224,1.10606873,-0.00353327,0.03397715,0.07474241,-0.01425736,0.99652188
1756066420311,0.21693625,1.10609740,-0.00353444,0.03405710,0.07434678,-0.01408977,0.99655113
1756066420322,0.21694805,1.10613316,-0.00353128,0.03414151,0.07380611,-0.01388686,0.99659128
1756066420334,0.21697782,1.10617465,-0.00352025,0.03421361,0.07324426,-0.01366715,0.99663329
1756066420344,0.21702255,1.10621235,-0.00350925,0.03436200,0.07260270,-0.01338248,0.99667899
1756066420355,0.21707781,1.10623038,-0.00350279,0.03440880,0.07196923,-0.01316996,0.99672615
1756066420367,0.21714573,1.10621583,-0.00350970,0.03443269,0.07130008,-0.01304606,0.99677504
1756066420378,0.21723150,1.10619304,-0.00350243,0.03442105,0.07041660,-0.01287203,0.99684051
1756066420389,0.21734045,1.10617846,-0.00347489,0.03440707,0.06953686,-0.01278080,0.99690392
1756066420400,0.21747144,1.10619467,-0.00342226,0.03441898,0.06856391,-0.01268012,0.99697219
1756066420411,0.21762966,1.10621414,-0.00338140,0.03456697,0.06751776,-0.01244273,0.99704145
1756066420422,0.21779774,1.10623577,-0.00334045,0.03457650,0.06639808,-0.01255193,0.99711494
1756066420434,0.21799274,1.10624078,-0.00329250,0.03461494,0.06524689,-0.01260778,0.99718890
1756066420444,0.21820812,1.10624680,-0.00324935,0.03461893,0.06393519,-0.01263337,0.99727339
1756066420455,0.21844088,1.10625246,-0.00320932,0.03482024,0.06277852,-0.01247948,0.99734180
1756066420467,0.21868511,1.10630894,-0.00317433,0.03508221,0.06156310,-0.01245529,0.99740869
1756066420478,0.21893178,1.10638779,-0.00313270,0.03532087,0.06034070,-0.01218647,0.99747828
1756066420489,0.21918301,1.10646620,-0.00310293,0.03562971,0.05908318,-0.01178614,0.99754739
1756066420500,0.21944045,1.10654360,-0.00306323,0.03593260,0.05771535,-0.01131291,0.99762208
1756066420511,0.21972592,1.10661358,-0.00303009,0.03624586,0.05624280,-0.01083915,0.99770010
1756066420522,0.21999879,1.10667083,-0.00299543,0.03644261,0.05471063,-0.01047275,0.99778204
1756066420533,0.22027622,1.10671967,-0.00297970,0.03655078,0.05319589,-0.01014442,0.99786338
1756066420544,0.22053708,1.10675535,-0.00297284,0.03672642,0.05183442,-0.00996000,0.99793044
1756066420556,0.22079073,1.10680667,-0.00298011,0.03675496,0.05055534,-0.00975383,0.99799704
1756066420567,0.22106911,1.10681558,-0.00299591,0.03697001,0.04950778,-0.00953924,0.99804369
1756066420578,0.22132127,1.10687193,-0.00300777,0.03698528,0.04835720,-0.00952446,0.99809967
1756066420589,0.22155879,1.10688990,-0.00303277,0.03723911,0.04731159,-0.00931907,0.99814228
1756066420600,0.22175841,1.10693389,-0.00305280,0.03747760,0.04632208,-0.00912490,0.99818156
1756066420611,0.22197406,1.10697246,-0.00307646,0.03784975,0.04551779,-0.00892074,0.99820637
1756066420622,0.22213762,1.10701874,-0.00311372,0.03813114,0.04489750,-0.00871714,0.99822555
1756066420633,0.22228588,1.10706419,-0.00315771,0.03854248,0.04430490,-0.00846512,0.99823840
1756066420645,0.22242014,1.10710898,-0.00319949,0.03890197,0.04387341,-0.00823075,0.99824547
1756066420656,0.22254477,1.10716304,-0.00324416,0.03921963,0.04339928,-0.00815021,0.99825443
1756066420667,0.22262384,1.10724026,-0.00331473,0.03949108,0.04299193,-0.00814466,0.99826140
1756066420678,0.22268899,1.10729375,-0.00339422,0.03956856,0.04275244,-0.00822678,0.99826794
1756066420689,0.22274213,1.10731566,-0.00347316,0.03958146,0.04259551,-0.00833537,0.99827324
1756066420700,0.22281159,1.10729727,-0.00353277,0.03949741,0.04256076,-0.00842744,0.99827727
1756066420711,0.22286813,1.10727423,-0.00359526,0.03944097,0.04254380,-0.00848871,0.99827971
1756066420722,0.22291164,1.10725078,-0.00365838,0.03933873,0.04269920,-0.00850087,0.99827700
1756066420733,0.22294252,1.10724595,-0.00372228,0.03926785,0.04284992,-0.00848627,0.99827346
1756066420744,0.22296976,1.10724422,-0.00378588,0.03937555,0.04302717,-0.00834070,0.99826282
1756066420756,0.22298656,1.10722736,-0.00385532,0.03939642,0.04322398,-0.00821803,0.99825451
1756066420767,0.22300003,1.10716984,-0.00392351,0.03926899,0.04346385,-0.00812053,0.99824992
1756066420778,0.22299878,1.10710791,-0.00399846,0.03921216,0.04364480,-0.00811745,0.99824428
1756066420789,0.22300012,1.10705915,-0.00406849,0.03911431,0.04384698,-0.00807022,0.99823964
1756066420800,0.22300623,1.10705349,-0.00413737,0.03906094,0.04386098,-0.00810239,0.99824086
1756066420811,0.22300650,1.10703951,-0.00419343,0.03901265,0.04389356,-0.00817353,0.99824073
1756066420823,0.22300388,1.10702282,-0.00425532,0.03889926,0.04387371,-0.00828182,0.99824514
1756066420833,0.22300534,1.10700551,-0.00431252,0.03882692,0.04393332,-0.00832280,0.99824499
1756066420844,0.22300129,1.10700318,-0.00436321,0.03893385,0.04391373,-0.00828993,0.99824196
1756066420856,0.22298796,1.10700476,-0.00441805,0.03908734,0.04385538,-0.00811361,0.99823998
1756066420867,0.22296812,1.10703444,-0.00446555,0.03906095,0.04392933,-0.00801085,0.99823859
1756066420878,0.22294833,1.10705736,-0.00450891,0.03909915,0.04391073,-0.00803778,0.99823770
1756066420890,0.22292475,1.10706580,-0.00453749,0.03905759,0.04378318,-0.00812653,0.99824421
1756066420900,0.22290455,1.10705507,-0.00454205,0.03880626,0.04371398,-0.00847532,0.99825414
1756066420911,0.22289069,1.10703614,-0.00454029,0.03882082,0.04349302,-0.00853123,0.99826275
1756066420922,0.22287734,1.10702029,-0.00453532,0.03880179,0.04341946,-0.00862362,0.99826590
1756066420934,0.22284310,1.10700980,-0.00452536,0.03871493,0.04346496,-0.00863540,0.99826719
1756066420944,0.22279648,1.10699472,-0.00450769,0.03872272,0.04340901,-0.00857108,0.99826988
1756066420955,0.22274835,1.10697967,-0.00448662,0.03874997,0.04341814,-0.00848517,0.99826916
1756066420966,0.22271259,1.10692784,-0.00446051,0.03868464,0.04346591,-0.00835122,0.99827074
1756066420978,0.22267802,1.10687789,-0.00442389,0.03865620,0.04350159,-0.00826161,0.99827103
1756066420989,0.22262828,1.10684648,-0.00439450,0.03862939,0.04347361,-0.00819621,0.99827383
1756066421000,0.22255303,1.10684991,-0.00437108,0.03858777,0.04356415,-0.00819152,0.99827153
1756066421011,0.22245549,1.10685319,-0.00435004,0.03862008,0.04369687,-0.00822138,0.99826423
1756066421022,0.22235446,1.10685369,-0.00432718,0.03863436,0.04395944,-0.00812261,0.99825296
1756066421033,0.22223480,1.10684317,-0.00429589,0.03866447,0.04432366,-0.00797079,0.99823691
1756066421044,0.22211109,1.10683873,-0.00425753,0.03877689,0.04455376,-0.00789915,0.99822288
1756066421056,0.22198884,1.10684749,-0.00422284,0.03893785,0.04471080,-0.00778306,0.99821051
1756066421067,0.22187395,1.10690349,-0.00417417,0.03893595,0.04500646,-0.00771364,0.99819783
1756066421078,0.22175412,1.10695457,-0.00411555,0.03895031,0.04515700,-0.00764645,0.99819099
1756066421089,0.22162957,1.10698727,-0.00406018,0.03898964,0.04534794,-0.00760647,0.99818110
1756066421100,0.22150342,1.10697493,-0.00401685,0.03888600,0.04570879,-0.00749016,0.99816957
1756066421111,0.22136678,1.10694656,-0.00397018,0.03879980,0.04597428,-0.00749310,0.99816071
1756066421122,0.22122957,1.10690913,-0.00391710,0.03866145,0.04631525,-0.00740334,0.99815098
1756066421133,0.22110139,1.10687247,-0.00385442,0.03849330,0.04670232,-0.00727818,0.99814036
1756066421144,0.22097771,1.10684642,-0.00378400,0.03840365,0.04701439,-0.00710475,0.99813042
1756066421156,0.22086672,1.10681346,-0.00372508,0.03835805,0.04729064,-0.00691093,0.99812048
1756066421167,0.22081010,1.10674262,-0.00369811,0.03832511,0.04757593,-0.00676787,0.99810917
1756066421178,0.22074179,1.10667190,-0.00367138,0.03826727,0.04790650,-0.00668858,0.99809611
1756066421189,0.22066818,1.10660297,-0.00364578,0.03822080,0.04821401,-0.00655063,0.99808400
1756066421200,0.22056563,1.10657713,-0.00359949,0.03813456,0.04842203,-0.00640394,0.99807818
1756066421211,0.22046112,1.10655376,-0.00355256,0.03822606,0.04873563,-0.00648889,0.99805887
1756066421222,0.22036888,1.10654381,-0.00350720,0.03824004,0.04899706,-0.00635462,0.99804639
1756066421233,0.22027765,1.10655329,-0.00346774,0.03827540,0.04913148,-0.00625883,0.99803904
1756066421245,0.22020097,1.10656032,-0.00343874,0.03849816,0.04941593,-0.00608436,0.99801750
1756066421255,0.22012185,1.10658938,-0.00341356,0.03859592,0.04960616,-0.00578978,0.99800604
1756066421267,0.22004972,1.10666466,-0.00340009,0.03870933,0.04978130,-0.00563412,0.99799382
1756066421278,0.21998395,1.10673174,-0.00339431,0.03870475,0.04991743,-0.00552910,0.99798779
1756066421289,0.21991943,1.10677353,-0.00339016,0.03857521,0.05004508,-0.00559107,0.99798606
1756066421300,0.21985345,1.10676089,-0.00337818,0.03840458,0.05018465,-0.00571881,0.99798491
1756066421311,0.21979006,1.10675189,-0.00337371,0.03831221,0.05032300,-0.00585762,0.99798069
1756066421322,0.21972199,1.10675478,-0.00337106,0.03824838,0.05053328,-0.00586856,0.99797245
1756066421333,0.21965097,1.10675436,-0.00338343,0.03821413,0.05078706,-0.00587644,0.99796083
1756066421344,0.21957289,1.10675395,-0.00340545,0.03817898,0.05116862,-0.00585478,0.99794281
1756066421355,0.21950258,1.10674599,-0.00343263,0.03814713,0.05149663,-0.00583122,0.99792730
1756066421367,0.21945341,1.10672373,-0.00347114,0.03813159,0.05183821,-0.00595539,0.99790947
1756066421378,0.21941184,1.10670912,-0.00351179,0.03807295,0.05211898,-0.00589589,0.99789744
1756066421389,0.21938206,1.10669500,-0.00355327,0.03802301,0.05229248,-0.00593780,0.99789002
1756066421400,0.21933554,1.10669526,-0.00359172,0.03807789,0.05251436,-0.00616688,0.99787488
1756066421411,0.21928521,1.10667893,-0.00363126,0.03799795,0.05279317,-0.00620866,0.99786296
1756066421422,0.21924137,1.10666087,-0.00366619,0.03788554,0.05309599,-0.00629262,0.99785064
1756066421433,0.21919350,1.10663441,-0.00370023,0.03779414,0.05339697,-0.00636383,0.99783760
1756066421444,0.21914445,1.10660636,-0.00373250,0.03766696,0.05372096,-0.00639945,0.99782479
1756066421455,0.21910076,1.10658520,-0.00376892,0.03759559,0.05403010,-0.00633878,0.99781117
1756066421466,0.21904545,1.10658759,-0.00382566,0.03744416,0.05426278,-0.00634883,0.99780418
1756066421478,0.21898691,1.10658491,-0.00388166,0.03719196,0.05451568,-0.00642550,0.99779933
